time,type,count
2016-06-12,ReleaseEvent,2616
2016-06-12,CommitCommentEvent,1418
2016-06-12,PublicEvent,502
2016-06-13,PublicEvent,820
2016-06-13,PullRequestEvent,51555
2016-06-13,IssueCommentEvent,79527
2016-06-13,CommitCommentEvent,2630
2016-06-13,ForkEvent,28342
2016-06-13,CreateEvent,115970
2016-06-13,IssuesEvent,36956
2016-06-13,ReleaseEvent,3306
2016-06-13,DeleteEvent,19067
2016-06-13,GollumEvent,6502
2016-06-13,MemberEvent,4399
2016-06-13,WatchEvent,74749
2016-06-13,PushEvent,442578
2016-06-13,PullRequestReviewCommentEvent,18444
2016-06-14,MemberEvent,4720
2016-06-14,CommitCommentEvent,3080
2016-06-14,WatchEvent,79074
2016-06-14,PullRequestEvent,56488
2016-06-14,GollumEvent,7298
2016-06-14,DeleteEvent,21869
2016-06-14,ReleaseEvent,3432
2016-06-14,CreateEvent,128081
2016-06-14,IssueCommentEvent,84973
2016-06-14,PublicEvent,867
2016-06-14,PushEvent,471208
2016-06-14,ForkEvent,29038
2016-06-14,IssuesEvent,38793
2016-06-14,PullRequestReviewCommentEvent,21964
2016-06-15,IssueCommentEvent,85150
2016-06-15,PublicEvent,904
2016-06-15,CommitCommentEvent,2862
2016-06-15,PullRequestEvent,56131
2016-06-15,DeleteEvent,28226
2016-06-15,WatchEvent,79701
2016-06-15,CreateEvent,131509
2016-06-15,PushEvent,477147
2016-06-15,GollumEvent,7057
2016-06-15,PullRequestReviewCommentEvent,22325
2016-06-15,MemberEvent,4740
2016-06-15,IssuesEvent,38284
2016-06-15,ForkEvent,29180
2016-06-15,ReleaseEvent,3450
2016-06-16,PullRequestReviewCommentEvent,19614
2016-06-16,GollumEvent,6978
2016-06-16,ReleaseEvent,3262
2016-06-16,CommitCommentEvent,2948
2016-06-16,PushEvent,473020
2016-06-16,MemberEvent,4776
2016-06-16,DeleteEvent,22062
2016-06-16,IssuesEvent,37049
2016-06-16,CreateEvent,127725
2016-06-16,ForkEvent,29401
2016-06-16,PublicEvent,821
2016-06-16,PullRequestEvent,56180
2016-06-16,WatchEvent,77755
2016-06-16,IssueCommentEvent,83170
2016-06-17,ReleaseEvent,3155
2016-06-17,PushEvent,450400
2016-06-17,IssueCommentEvent,75855
2016-06-17,ForkEvent,26188
2016-06-17,DeleteEvent,21344
2016-06-17,PullRequestEvent,52206
2016-06-17,PublicEvent,688
2016-06-17,CreateEvent,116089
2016-06-17,WatchEvent,73561
2016-06-17,GollumEvent,6516
2016-06-17,MemberEvent,4016
2016-06-17,PullRequestReviewCommentEvent,16818
2016-06-17,IssuesEvent,34257
2016-06-17,CommitCommentEvent,2490
2016-06-18,DeleteEvent,11922
2016-06-18,PublicEvent,391
2016-06-18,ForkEvent,16178
2016-06-18,PullRequestReviewCommentEvent,5917
2016-06-18,ReleaseEvent,1877
2016-06-18,PushEvent,310058
2016-06-18,GollumEvent,4431
2016-06-18,PullRequestEvent,26574
2016-06-18,CommitCommentEvent,1407
2016-06-18,MemberEvent,2350
2016-06-18,IssueCommentEvent,35947
2016-06-18,CreateEvent,75131
2016-06-18,IssuesEvent,19542
2016-06-18,WatchEvent,44826
2016-06-19,PullRequestEvent,25846
2016-06-19,CommitCommentEvent,1543
2016-06-19,DeleteEvent,11793
2016-06-19,PublicEvent,527
2016-06-19,ReleaseEvent,1842
2016-06-19,IssueCommentEvent,34643
2016-06-19,MemberEvent,1846
2016-06-19,GollumEvent,4325
2016-06-19,CreateEvent,74798
2016-06-19,IssuesEvent,19036
2016-06-19,PushEvent,322559
2016-06-19,WatchEvent,44565
2016-06-19,ForkEvent,15274
2016-06-19,PullRequestReviewCommentEvent,5831
2016-06-20,PullRequestReviewCommentEvent,14651
2016-06-20,GollumEvent,4878
2016-06-20,ForkEvent,16795
2016-06-20,IssuesEvent,26569
2016-06-20,DeleteEvent,16448
2016-06-20,PullRequestEvent,39346
2016-06-20,IssueCommentEvent,58935
2016-06-20,MemberEvent,3256
2016-06-20,PublicEvent,601
2016-06-20,CreateEvent,85389
2016-06-20,PushEvent,315400
2016-06-20,ReleaseEvent,2241
2016-06-20,CommitCommentEvent,2064
2016-06-20,WatchEvent,44966
2016-06-21,PullRequestEvent,57775
2016-06-21,DeleteEvent,22206
2016-06-21,IssuesEvent,37347
2016-06-21,ReleaseEvent,3135
2016-06-21,IssueCommentEvent,84117
2016-06-21,PushEvent,469875
2016-06-21,GollumEvent,6702
2016-06-21,MemberEvent,5069
2016-06-21,CreateEvent,130943
2016-06-21,PullRequestReviewCommentEvent,22156
2016-06-21,ForkEvent,28847
2016-06-21,CommitCommentEvent,3561
2016-06-21,PublicEvent,826
2016-06-21,WatchEvent,77282
2016-06-22,CommitCommentEvent,3278
2016-06-22,DeleteEvent,22728
2016-06-22,GollumEvent,7316
2016-06-22,PushEvent,475384
2016-06-22,ReleaseEvent,3380
2016-06-22,PublicEvent,785
2016-06-22,WatchEvent,76904
2016-06-22,ForkEvent,29147
2016-06-22,IssuesEvent,37943
2016-06-22,MemberEvent,5000
2016-06-22,PullRequestReviewCommentEvent,20846
2016-06-22,IssueCommentEvent,83557
2016-06-22,PullRequestEvent,57550
2016-06-22,CreateEvent,126360
2016-06-23,WatchEvent,76839
2016-06-23,IssuesEvent,37373
2016-06-23,IssueCommentEvent,82900
2016-06-23,PublicEvent,734
2016-06-23,ReleaseEvent,3527
2016-06-23,PullRequestEvent,57150
2016-06-23,ForkEvent,29310
2016-06-23,GollumEvent,6741
2016-06-23,DeleteEvent,22854
2016-06-23,PushEvent,466457
2016-06-23,PullRequestReviewCommentEvent,19886
2016-06-23,CreateEvent,126795
2016-06-23,CommitCommentEvent,2939
2016-06-23,MemberEvent,4537
2016-06-24,WatchEvent,68060
2016-06-24,PullRequestReviewCommentEvent,16860
2016-06-24,GollumEvent,6382
2016-06-24,ReleaseEvent,2831
2016-06-24,CommitCommentEvent,2536
2016-06-24,DeleteEvent,19376
2016-06-24,ForkEvent,25657
2016-06-24,MemberEvent,4381
2016-06-24,IssueCommentEvent,70357
2016-06-24,PullRequestEvent,49527
2016-06-24,IssuesEvent,32764
2016-06-24,PublicEvent,661
2016-06-24,PushEvent,418953
2016-06-24,CreateEvent,112293
2016-06-25,GollumEvent,3772
2016-06-25,IssueCommentEvent,34223
2016-06-25,ReleaseEvent,1682
2016-06-25,PushEvent,288276
2016-06-25,CreateEvent,72447
2016-06-25,PublicEvent,361
2016-06-25,DeleteEvent,11601
2016-06-25,MemberEvent,2303
2016-06-25,PullRequestReviewCommentEvent,5798
2016-06-25,WatchEvent,44101
2016-06-25,PullRequestEvent,25453
2016-06-25,CommitCommentEvent,1174
2016-06-25,ForkEvent,16216
2016-06-25,IssuesEvent,18857
2016-06-26,PushEvent,294001
2016-06-26,PullRequestEvent,25401
2016-06-26,MemberEvent,1822
2016-06-26,DeleteEvent,10539
2016-06-26,CommitCommentEvent,1342
2016-06-26,PullRequestReviewCommentEvent,5768
2016-06-26,IssuesEvent,18656
2016-06-26,WatchEvent,44219
2016-06-26,CreateEvent,72523
2016-06-26,IssueCommentEvent,33178
2016-06-26,ReleaseEvent,1897
2016-06-26,ForkEvent,15722
2016-06-26,GollumEvent,4051
2016-06-26,PublicEvent,418
2016-06-27,MemberEvent,4291
2016-06-27,WatchEvent,75864
2016-06-27,ForkEvent,27270
2016-06-27,PullRequestReviewCommentEvent,18801
2016-06-27,ReleaseEvent,3213
2016-06-27,IssueCommentEvent,77261
2016-06-27,IssuesEvent,36105
2016-06-27,GollumEvent,6160
2016-06-27,PublicEvent,761
2016-06-27,PullRequestEvent,50860
2016-06-27,PushEvent,439862
2016-06-27,DeleteEvent,20286
2016-06-27,CreateEvent,121777
2016-06-27,CommitCommentEvent,2646
2016-06-28,IssueCommentEvent,84066
2016-06-28,DeleteEvent,22326
2016-06-28,PublicEvent,812
2016-06-28,MemberEvent,4640
2016-06-28,ForkEvent,29625
2016-06-28,WatchEvent,83117
2016-06-28,CreateEvent,124890
2016-06-28,CommitCommentEvent,2599
2016-06-28,PullRequestEvent,55589
2016-06-28,GollumEvent,6123
2016-06-28,ReleaseEvent,3476
2016-06-28,PullRequestReviewCommentEvent,21400
2016-06-28,PushEvent,470065
2016-06-28,IssuesEvent,39386
2016-06-29,IssueCommentEvent,83780
2016-06-29,ReleaseEvent,3519
2016-06-29,CommitCommentEvent,3048
2016-06-29,MemberEvent,4303
2016-06-29,WatchEvent,79074
2016-06-29,ForkEvent,28926
2016-06-29,PublicEvent,773
2016-06-29,PushEvent,473625
2016-06-29,DeleteEvent,21589
2016-06-29,PullRequestReviewCommentEvent,20561
2016-06-29,IssuesEvent,37702
2016-06-29,GollumEvent,6536
2016-06-29,CreateEvent,123948
2016-06-29,PullRequestEvent,55869
2016-06-30,GollumEvent,6373
2016-06-30,ForkEvent,29234
2016-06-30,MemberEvent,3705
2016-06-30,IssueCommentEvent,80231
2016-06-30,DeleteEvent,20356
2016-06-30,CreateEvent,123050
2016-06-30,PushEvent,465693
2016-06-30,ReleaseEvent,3888
2016-06-30,IssuesEvent,36020
2016-06-30,CommitCommentEvent,2783
2016-06-30,PublicEvent,736
2016-06-30,PullRequestEvent,55477
2016-06-30,WatchEvent,78845
2016-06-30,PullRequestReviewCommentEvent,19624
2016-07-01,IssueCommentEvent,71729
2016-07-01,MemberEvent,4113
2016-07-01,ReleaseEvent,3100
2016-07-01,WatchEvent,73122
2016-07-01,ForkEvent,26522
2016-07-01,CommitCommentEvent,2475
2016-07-01,PublicEvent,649
2016-07-01,PullRequestEvent,50530
2016-07-01,PullRequestReviewCommentEvent,17575
2016-07-01,CreateEvent,112077
2016-07-01,DeleteEvent,19300
2016-07-01,PushEvent,427923
2016-07-01,GollumEvent,5869
2016-07-01,IssuesEvent,33082
2016-07-02,DeleteEvent,10712
2016-07-02,IssueCommentEvent,33207
2016-07-02,WatchEvent,44216
2016-07-02,PushEvent,288930
2016-07-02,PublicEvent,412
2016-07-02,CreateEvent,74091
2016-07-02,ReleaseEvent,1771
2016-07-02,PullRequestReviewCommentEvent,5716
2016-07-02,IssuesEvent,18214
2016-07-02,GollumEvent,3525
2016-07-02,CommitCommentEvent,1340
2016-07-02,PullRequestEvent,24303
2016-07-02,MemberEvent,1884
2016-07-02,ForkEvent,15868
2016-07-03,ReleaseEvent,1735
2016-07-03,GollumEvent,3765
2016-07-03,PullRequestEvent,22753
2016-07-03,WatchEvent,40908
2016-07-03,IssuesEvent,17477
2016-07-03,ForkEvent,14585
2016-07-03,CreateEvent,69748
2016-07-03,DeleteEvent,11379
2016-07-03,CommitCommentEvent,1435
2016-07-03,MemberEvent,1379
2016-07-03,PushEvent,281155
2016-07-03,PullRequestReviewCommentEvent,5002
2016-07-03,PublicEvent,377
2016-07-03,IssueCommentEvent,31486
2016-07-04,PushEvent,400806
2016-07-04,DeleteEvent,16824
2016-07-04,MemberEvent,3899
2016-07-04,PullRequestReviewCommentEvent,12735
2016-07-04,PublicEvent,637
2016-07-04,CreateEvent,107352
2016-07-04,PullRequestEvent,39924
2016-07-04,IssuesEvent,32204
2016-07-04,CommitCommentEvent,2229
2016-07-04,GollumEvent,5353
2016-07-04,ForkEvent,25012
2016-07-04,ReleaseEvent,2764
2016-07-04,IssueCommentEvent,57832
2016-07-04,WatchEvent,69346
2016-07-05,DeleteEvent,21192
2016-07-05,IssueCommentEvent,75722
2016-07-05,PullRequestEvent,52008
2016-07-05,CreateEvent,121200
2016-07-05,MemberEvent,4279
2016-07-05,CommitCommentEvent,2609
2016-07-05,GollumEvent,7081
2016-07-05,WatchEvent,78444
2016-07-05,PublicEvent,710
2016-07-05,PullRequestReviewCommentEvent,18447
2016-07-05,ForkEvent,27762
2016-07-05,PushEvent,445522
2016-07-05,ReleaseEvent,3099
2016-07-05,IssuesEvent,35092
2016-07-06,PushEvent,464182
2016-07-06,DeleteEvent,20973
2016-07-06,IssuesEvent,37510
2016-07-06,CreateEvent,122618
2016-07-06,IssueCommentEvent,81600
2016-07-06,GollumEvent,6862
2016-07-06,MemberEvent,4458
2016-07-06,PullRequestReviewCommentEvent,20819
2016-07-06,ForkEvent,28593
2016-07-06,CommitCommentEvent,2593
2016-07-06,WatchEvent,77714
2016-07-06,PublicEvent,812
2016-07-06,PullRequestEvent,52909
2016-07-06,ReleaseEvent,3093
2016-07-07,ReleaseEvent,3139
2016-07-07,CommitCommentEvent,2659
2016-07-07,PushEvent,485815
2016-07-07,ForkEvent,28913
2016-07-07,DeleteEvent,21251
2016-07-07,PublicEvent,727
2016-07-07,IssueCommentEvent,79805
2016-07-07,GollumEvent,6517
2016-07-07,MemberEvent,4545
2016-07-07,PullRequestEvent,53660
2016-07-07,IssuesEvent,36111
2016-07-07,CreateEvent,125938
2016-07-07,WatchEvent,79123
2016-07-07,PullRequestReviewCommentEvent,20428
2016-07-08,MemberEvent,4910
2016-07-08,CreateEvent,116204
2016-07-08,IssueCommentEvent,74252
2016-07-08,PushEvent,439165
2016-07-08,GollumEvent,6320
2016-07-08,IssuesEvent,33533
2016-07-08,DeleteEvent,19436
2016-07-08,PullRequestReviewCommentEvent,18703
2016-07-08,PublicEvent,642
2016-07-08,CommitCommentEvent,2718
2016-07-08,ForkEvent,26003
2016-07-08,WatchEvent,72353
2016-07-08,PullRequestEvent,50118
2016-07-08,ReleaseEvent,3056
2016-07-09,PublicEvent,374
2016-07-09,DeleteEvent,11083
2016-07-09,MemberEvent,2712
2016-07-09,GollumEvent,3333
2016-07-09,CreateEvent,81121
2016-07-09,ForkEvent,16320
2016-07-09,PullRequestReviewCommentEvent,5504
2016-07-09,WatchEvent,45566
2016-07-09,PullRequestEvent,26086
2016-07-09,PushEvent,304188
2016-07-09,IssuesEvent,18851
2016-07-09,CommitCommentEvent,1548
2016-07-09,IssueCommentEvent,36556
2016-07-09,ReleaseEvent,1848
2016-07-10,PullRequestEvent,23974
2016-07-10,GollumEvent,3530
2016-07-10,WatchEvent,49587
2016-07-10,PushEvent,310491
2016-07-10,PullRequestReviewCommentEvent,5351
2016-07-10,DeleteEvent,10840
2016-07-10,IssueCommentEvent,34035
2016-07-10,ReleaseEvent,1880
2016-07-10,PublicEvent,422
2016-07-10,ForkEvent,16037
2016-07-10,CommitCommentEvent,1321
2016-07-10,CreateEvent,80187
2016-07-10,MemberEvent,2328
2016-07-10,IssuesEvent,17856
2016-07-11,ForkEvent,29210
2016-07-11,IssueCommentEvent,79174
2016-07-11,MemberEvent,4920
2016-07-11,PullRequestReviewCommentEvent,20038
2016-07-11,PushEvent,454750
2016-07-11,PublicEvent,780
2016-07-11,CommitCommentEvent,2926
2016-07-11,ReleaseEvent,3260
2016-07-11,PullRequestEvent,51091
2016-07-11,DeleteEvent,23319
2016-07-11,CreateEvent,126598
2016-07-11,GollumEvent,6282
2016-07-11,WatchEvent,84578
2016-07-11,IssuesEvent,35375
2016-07-12,PullRequestEvent,53926
2016-07-12,ReleaseEvent,3226
2016-07-12,CreateEvent,131901
2016-07-12,IssuesEvent,38483
2016-07-12,PullRequestReviewCommentEvent,21436
2016-07-12,ForkEvent,30908
2016-07-12,GollumEvent,6943
2016-07-12,DeleteEvent,23284
2016-07-12,CommitCommentEvent,3281
2016-07-12,IssueCommentEvent,83676
2016-07-12,PublicEvent,792
2016-07-12,WatchEvent,83941
2016-07-12,MemberEvent,5185
2016-07-12,PushEvent,463511
2016-07-13,PushEvent,467534
2016-07-13,PullRequestEvent,55576
2016-07-13,MemberEvent,5268
2016-07-13,IssuesEvent,37836
2016-07-13,CreateEvent,129194
2016-07-13,ReleaseEvent,3248
2016-07-13,WatchEvent,81581
2016-07-13,GollumEvent,6828
2016-07-13,PullRequestReviewCommentEvent,21122
2016-07-13,DeleteEvent,23053
2016-07-13,CommitCommentEvent,3123
2016-07-13,PublicEvent,769
2016-07-13,ForkEvent,30075
2016-07-13,IssueCommentEvent,84495
2016-07-14,DeleteEvent,33858
2016-07-14,CreateEvent,132585
2016-07-14,MemberEvent,5550
2016-07-14,PushEvent,461151
2016-07-14,GollumEvent,6552
2016-07-14,PullRequestEvent,53720
2016-07-14,WatchEvent,80749
2016-07-14,PublicEvent,704
2016-07-14,IssueCommentEvent,79976
2016-07-14,ForkEvent,29323
2016-07-14,IssuesEvent,36611
2016-07-14,ReleaseEvent,3398
2016-07-14,PullRequestReviewCommentEvent,19773
2016-07-14,CommitCommentEvent,2652
2016-07-15,IssuesEvent,33306
2016-07-15,PullRequestEvent,51374
2016-07-15,DeleteEvent,20480
2016-07-15,IssueCommentEvent,73677
2016-07-15,ForkEvent,27229
2016-07-15,GollumEvent,5630
2016-07-15,PublicEvent,659
2016-07-15,WatchEvent,79444
2016-07-15,PushEvent,436080
2016-07-15,MemberEvent,5803
2016-07-15,CommitCommentEvent,2971
2016-07-15,CreateEvent,117895
2016-07-15,ReleaseEvent,3509
2016-07-15,PullRequestReviewCommentEvent,18959
2016-07-16,PullRequestEvent,24523
2016-07-16,WatchEvent,47522
2016-07-16,ReleaseEvent,2185
2016-07-16,IssueCommentEvent,33273
2016-07-16,DeleteEvent,14138
2016-07-16,IssuesEvent,17442
2016-07-16,CreateEvent,78242
2016-07-16,PublicEvent,390
2016-07-16,GollumEvent,3770
2016-07-16,CommitCommentEvent,1478
2016-07-16,MemberEvent,3452
2016-07-16,ForkEvent,16187
2016-07-16,PullRequestReviewCommentEvent,6012
2016-07-16,PushEvent,300298
2016-07-17,IssueCommentEvent,33656
2016-07-17,PublicEvent,434
2016-07-17,CreateEvent,84323
2016-07-17,MemberEvent,2942
2016-07-17,ForkEvent,16040
2016-07-17,WatchEvent,51003
2016-07-17,PullRequestEvent,24977
2016-07-17,DeleteEvent,13328
2016-07-17,PullRequestReviewCommentEvent,6419
2016-07-17,ReleaseEvent,2317
2016-07-17,IssuesEvent,19137
2016-07-17,PushEvent,311074
2016-07-17,GollumEvent,3912
2016-07-17,CommitCommentEvent,1451
2016-07-18,ForkEvent,29298
2016-07-18,PushEvent,456451
2016-07-18,PublicEvent,753
2016-07-18,IssueCommentEvent,81275
2016-07-18,GollumEvent,5776
2016-07-18,MemberEvent,4726
2016-07-18,PullRequestReviewCommentEvent,20911
2016-07-18,ReleaseEvent,3550
2016-07-18,CreateEvent,130994
2016-07-18,IssuesEvent,36952
2016-07-18,DeleteEvent,20927
2016-07-18,PullRequestEvent,54011
2016-07-18,CommitCommentEvent,2676
2016-07-18,WatchEvent,82505
2016-07-19,IssuesEvent,37632
2016-07-19,DeleteEvent,21796
2016-07-19,CreateEvent,131558
2016-07-19,PublicEvent,798
2016-07-19,ForkEvent,31289
2016-07-19,WatchEvent,89539
2016-07-19,IssueCommentEvent,84511
2016-07-19,MemberEvent,5281
2016-07-19,PullRequestEvent,56393
2016-07-19,GollumEvent,6640
2016-07-19,CommitCommentEvent,2966
2016-07-19,PushEvent,482812
2016-07-19,PullRequestReviewCommentEvent,22756
2016-07-19,ReleaseEvent,3392
2016-07-20,GollumEvent,6708
2016-07-20,WatchEvent,86823
2016-07-20,PushEvent,473941
2016-07-20,CreateEvent,129315
2016-07-20,DeleteEvent,23165
2016-07-20,IssueCommentEvent,87780
2016-07-20,IssuesEvent,38423
2016-07-20,PullRequestReviewCommentEvent,21337
2016-07-20,ForkEvent,30289
2016-07-20,ReleaseEvent,3250
2016-07-20,PullRequestEvent,57153
2016-07-20,MemberEvent,5625
2016-07-20,CommitCommentEvent,2743
2016-07-20,PublicEvent,744
2016-07-21,DeleteEvent,21254
2016-07-21,IssuesEvent,38827
2016-07-21,ForkEvent,30959
2016-07-21,IssueCommentEvent,86086
2016-07-21,ReleaseEvent,3525
2016-07-21,GollumEvent,6222
2016-07-21,MemberEvent,4545
2016-07-21,WatchEvent,86356
2016-07-21,PullRequestReviewCommentEvent,20730
2016-07-21,CommitCommentEvent,2803
2016-07-21,PushEvent,466662
2016-07-21,CreateEvent,125318
2016-07-21,PullRequestEvent,55226
2016-07-21,PublicEvent,727
2016-07-22,GollumEvent,6021
2016-07-22,IssueCommentEvent,78670
2016-07-22,PublicEvent,758
2016-07-22,IssuesEvent,35359
2016-07-22,CommitCommentEvent,2621
2016-07-22,CreateEvent,117521
2016-07-22,PullRequestEvent,51942
2016-07-22,ForkEvent,29227
2016-07-22,WatchEvent,83253
2016-07-22,ReleaseEvent,3412
2016-07-22,DeleteEvent,21316
2016-07-22,MemberEvent,3835
2016-07-22,PushEvent,436507
2016-07-22,PullRequestReviewCommentEvent,17977
2016-07-23,PullRequestEvent,26237
2016-07-23,WatchEvent,50519
2016-07-23,CommitCommentEvent,1476
2016-07-23,ForkEvent,17107
2016-07-23,CreateEvent,78519
2016-07-23,IssueCommentEvent,37850
2016-07-23,MemberEvent,2233
2016-07-23,GollumEvent,3545
2016-07-23,IssuesEvent,19598
2016-07-23,PublicEvent,371
2016-07-23,ReleaseEvent,1813
2016-07-23,PushEvent,295319
2016-07-23,PullRequestReviewCommentEvent,5694
2016-07-23,DeleteEvent,14353
2016-07-24,MemberEvent,1997
2016-07-24,IssueCommentEvent,41853
2016-07-24,ReleaseEvent,1895
2016-07-24,IssuesEvent,20639
2016-07-24,PullRequestReviewCommentEvent,5962
2016-07-24,GollumEvent,3615
2016-07-24,CreateEvent,81902
2016-07-24,CommitCommentEvent,1426
2016-07-24,DeleteEvent,14436
2016-07-24,PushEvent,307738
2016-07-24,PublicEvent,410
2016-07-24,PullRequestEvent,26476
2016-07-24,WatchEvent,54378
2016-07-24,ForkEvent,16482
2016-07-25,PullRequestReviewCommentEvent,20095
2016-07-25,PullRequestEvent,54617
2016-07-25,IssuesEvent,37289
2016-07-25,PushEvent,448615
2016-07-25,MemberEvent,5278
2016-07-25,ReleaseEvent,2986
2016-07-25,ForkEvent,28791
2016-07-25,CreateEvent,124232
2016-07-25,CommitCommentEvent,2674
2016-07-25,PublicEvent,713
2016-07-25,WatchEvent,79355
2016-07-25,DeleteEvent,22077
2016-07-25,GollumEvent,6549
2016-07-25,IssueCommentEvent,83784
2016-07-26,PullRequestEvent,59172
2016-07-26,CommitCommentEvent,2771
2016-07-26,IssuesEvent,40099
2016-07-26,PushEvent,479123
2016-07-26,MemberEvent,5023
2016-07-26,IssueCommentEvent,89442
2016-07-26,WatchEvent,84551
2016-07-26,DeleteEvent,26132
2016-07-26,ForkEvent,30502
2016-07-26,PublicEvent,778
2016-07-26,PullRequestReviewCommentEvent,22328
2016-07-26,ReleaseEvent,3542
2016-07-26,CreateEvent,128593
2016-07-26,GollumEvent,7383
2016-07-27,MemberEvent,5305
2016-07-27,PullRequestReviewCommentEvent,22297
2016-07-27,IssueCommentEvent,89642
2016-07-27,WatchEvent,83532
2016-07-27,PublicEvent,713
2016-07-27,ReleaseEvent,3936
2016-07-27,PushEvent,474998
2016-07-27,ForkEvent,30569
2016-07-27,GollumEvent,7349
2016-07-27,CommitCommentEvent,2987
2016-07-27,DeleteEvent,22879
2016-07-27,PullRequestEvent,57190
2016-07-27,CreateEvent,128969
2016-07-27,IssuesEvent,43648
2016-07-28,IssuesEvent,40429
2016-07-28,CreateEvent,123527
2016-07-28,ReleaseEvent,3548
2016-07-28,ForkEvent,31545
2016-07-28,PullRequestEvent,57382
2016-07-28,CommitCommentEvent,2744
2016-07-28,WatchEvent,84742
2016-07-28,PublicEvent,696
2016-07-28,MemberEvent,4687
2016-07-28,PushEvent,462649
2016-07-28,DeleteEvent,21934
2016-07-28,IssueCommentEvent,88450
2016-07-28,GollumEvent,6452
2016-07-28,PullRequestReviewCommentEvent,21080
2016-07-29,IssueCommentEvent,80990
2016-07-29,IssuesEvent,37008
2016-07-29,GollumEvent,6456
2016-07-29,CreateEvent,118202
2016-07-29,PublicEvent,628
2016-07-29,DeleteEvent,21588
2016-07-29,PushEvent,444053
2016-07-29,ForkEvent,29210
2016-07-29,PullRequestEvent,53431
2016-07-29,WatchEvent,80241
2016-07-29,PullRequestReviewCommentEvent,18071
2016-07-29,ReleaseEvent,3410
2016-07-29,CommitCommentEvent,3131
2016-07-29,MemberEvent,4583
2016-07-30,IssuesEvent,22923
2016-07-30,PullRequestReviewCommentEvent,5975
2016-07-30,MemberEvent,2698
2016-07-30,PullRequestEvent,27367
2016-07-30,PushEvent,307350
2016-07-30,GollumEvent,3988
2016-07-30,PublicEvent,406
2016-07-30,CreateEvent,80465
2016-07-30,ForkEvent,17734
2016-07-30,CommitCommentEvent,1484
2016-07-30,IssueCommentEvent,42016
2016-07-30,DeleteEvent,14685
2016-07-30,WatchEvent,47754
2016-07-30,ReleaseEvent,1882
2016-07-31,DeleteEvent,15414
2016-07-31,PullRequestReviewCommentEvent,5845
2016-07-31,PushEvent,314083
2016-07-31,IssueCommentEvent,38658
2016-07-31,GollumEvent,4632
2016-07-31,PullRequestEvent,25900
2016-07-31,CreateEvent,81441
2016-07-31,IssuesEvent,20571
2016-07-31,WatchEvent,47997
2016-07-31,CommitCommentEvent,1623
2016-07-31,PublicEvent,454
2016-07-31,ReleaseEvent,2029
2016-07-31,ForkEvent,16932
2016-07-31,MemberEvent,2568
2016-08-01,CommitCommentEvent,2638
2016-08-01,WatchEvent,78863
2016-08-01,MemberEvent,4879
2016-08-01,ReleaseEvent,3381
2016-08-01,DeleteEvent,23233
2016-08-01,CreateEvent,130135
2016-08-01,PullRequestReviewCommentEvent,18919
2016-08-01,IssueCommentEvent,85565
2016-08-01,PullRequestEvent,56867
2016-08-01,PushEvent,451580
2016-08-01,ForkEvent,28773
2016-08-01,PublicEvent,763
2016-08-01,GollumEvent,6654
2016-08-01,IssuesEvent,38037
2016-08-02,ForkEvent,30168
2016-08-02,CreateEvent,146146
2016-08-02,DeleteEvent,23788
2016-08-02,IssueCommentEvent,91473
2016-08-02,PullRequestReviewCommentEvent,21400
2016-08-02,CommitCommentEvent,2838
2016-08-02,ReleaseEvent,3392
2016-08-02,GollumEvent,6933
2016-08-02,PushEvent,474648
2016-08-02,PublicEvent,734
2016-08-02,MemberEvent,5353
2016-08-02,IssuesEvent,42446
2016-08-02,PullRequestEvent,58145
2016-08-02,WatchEvent,83147
2016-08-03,WatchEvent,84458
2016-08-03,GollumEvent,7073
2016-08-03,CommitCommentEvent,2549
2016-08-03,IssueCommentEvent,89576
2016-08-03,PullRequestReviewCommentEvent,21398
2016-08-03,IssuesEvent,40561
2016-08-03,ForkEvent,30968
2016-08-03,CreateEvent,132670
2016-08-03,DeleteEvent,24991
2016-08-03,PublicEvent,682
2016-08-03,PushEvent,470302
2016-08-03,MemberEvent,4948
2016-08-03,PullRequestEvent,55116
2016-08-03,ReleaseEvent,3605
2016-08-04,CreateEvent,142561
2016-08-04,ReleaseEvent,4023
2016-08-04,PushEvent,465198
2016-08-04,PullRequestEvent,56382
2016-08-04,PullRequestReviewCommentEvent,20871
2016-08-04,WatchEvent,82516
2016-08-04,PublicEvent,691
2016-08-04,GollumEvent,6464
2016-08-04,MemberEvent,4496
2016-08-04,ForkEvent,30582
2016-08-04,IssueCommentEvent,88570
2016-08-04,CommitCommentEvent,2872
2016-08-04,DeleteEvent,22253
2016-08-04,IssuesEvent,39638
2016-08-05,CommitCommentEvent,2607
2016-08-05,IssuesEvent,35107
2016-08-05,IssueCommentEvent,77358
2016-08-05,ForkEvent,28397
2016-08-05,PullRequestReviewCommentEvent,18272
2016-08-05,PublicEvent,671
2016-08-05,CreateEvent,126140
2016-08-05,ReleaseEvent,3289
2016-08-05,PullRequestEvent,53136
2016-08-05,MemberEvent,4027
2016-08-05,GollumEvent,6140
2016-08-05,DeleteEvent,22443
2016-08-05,PushEvent,436419
2016-08-05,WatchEvent,79161
2016-08-06,PublicEvent,413
2016-08-06,IssueCommentEvent,35676
2016-08-06,PullRequestReviewCommentEvent,6209
2016-08-06,CreateEvent,80318
2016-08-06,IssuesEvent,19323
2016-08-06,PushEvent,297330
